Time[s], Motor_J17_P1, MPF_J23_P2, PaperIn_J27_P5, Duplex_J27_P2, Exit_J14_P2, Narrow_J11_P2, Channel 6, Channel 7
0.248964708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.252419041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.256058875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.259401458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.262961458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.266298875000000, 0, 1, 1, 1, 1, 1, 1, 1
0.269847291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.273179416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.276662666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.279969541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.283442333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.286712500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.290159625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.293322916666667, 0, 1, 1, 1, 1, 1, 1, 1
0.296697583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.299859708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.303237291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.306407583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.309725291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.312869416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.316166958333333, 1, 1, 1, 1, 1, 1, 1, 1
0.319283916666667, 0, 1, 1, 1, 1, 1, 1, 1
0.322573833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.325590166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.328803916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.331815750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.335023875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.338044333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.341200833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.344206458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.347348458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.350319583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.353453000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.356326166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.359397041666667, 1, 1, 1, 1, 1, 1, 1, 1
0.362281666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.365356000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.368245250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.371270583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.374137833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.377149875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.379996958333333, 0, 1, 1, 1, 1, 1, 1, 1
0.383007166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.385765750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.388708291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.391468500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.394413000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.397186833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.400086333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.402849875000000, 0, 1, 1, 1, 1, 1, 1, 1
0.405745791666667, 1, 1, 1, 1, 1, 1, 1, 1
0.408481041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.411368583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.414018541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.416855708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.419516416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.422359875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.425036958333333, 0, 1, 1, 1, 1, 1, 1, 1
0.427838375000000, 1, 1, 1, 1, 1, 1, 1, 1
0.430499750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.433295000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.435936458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.438731666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.441300291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.444039875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.446615916666667, 0, 1, 1, 1, 1, 1, 1, 1
0.449392083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.452006166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.454758458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.457373750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.460139916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.462760791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.465543416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.468098416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.470850291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.473435375000000, 0, 1, 1, 1, 1, 1, 1, 1
0.476210416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.478822916666667, 0, 1, 1, 1, 1, 1, 1, 1
0.481573750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.484188541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.486955541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.489578458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.492360916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.494917291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.497669208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.500252750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.503031291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.505641833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.508393458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.511008791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.513774458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.516396791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.519179833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.521737000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.524486333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.527068791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.529846208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.532460458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.535208625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.537825541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.540593083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.543202041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.545989833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.548552375000000, 0, 1, 1, 1, 1, 1, 1, 1
0.551303625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.553887125000000, 0, 1, 1, 1, 1, 1, 1, 1
0.556658541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.559271208333333, 0, 1, 1, 1, 1, 1, 1, 1
0.562023750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.564638708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.567407333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.570022166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.572809500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.575366291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.578117666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.580702583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.583477000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.586084625000000, 0, 1, 1, 1, 1, 1, 1, 1
0.588841375000000, 1, 1, 1, 1, 1, 1, 1, 1
0.591452083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.594222250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.596838333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.599628583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.602180625000000, 0, 1, 1, 1, 1, 1, 1, 1
0.604937500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.607515625000000, 0, 1, 1, 1, 1, 1, 1, 1
0.610297791666667, 1, 1, 1, 1, 1, 1, 1, 1
0.612903541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.615662000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.618271666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.621044833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.623658000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.626448708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.629000666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.631759250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.634334041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.637114916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.639721625000000, 0, 1, 1, 1, 1, 1, 1, 1
0.642482166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.645091166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.647864333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.650478791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.653266500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.655819541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.658578458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.661154375000000, 0, 1, 1, 1, 1, 1, 1, 1
0.663935708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.666540916666667, 0, 1, 1, 1, 1, 1, 1, 1
0.669296833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.671909833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.674681416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.677295083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.680081875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.682638416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.685395708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.687972666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.690748458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.693361750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.696113500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.698729958333333, 0, 1, 1, 1, 1, 1, 1, 1
0.701499333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.704114541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.706900791666667, 1, 1, 1, 1, 1, 1, 1, 1
0.709458791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.712209250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.714792958333333, 0, 1, 1, 1, 1, 1, 1, 1
0.717566666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.720176166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.722930666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.725548375000000, 0, 1, 1, 1, 1, 1, 1, 1
0.728314291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.730929041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.733716000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.736274208333333, 0, 1, 1, 1, 1, 1, 1, 1
0.739023916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.741610875000000, 0, 1, 1, 1, 1, 1, 1, 1
0.744383500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.746990666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.749747708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.752364291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.755135083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.757748125000000, 0, 1, 1, 1, 1, 1, 1, 1
0.760535958333333, 1, 1, 1, 1, 1, 1, 1, 1
0.763092000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.765845166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.768428875000000, 0, 1, 1, 1, 1, 1, 1, 1
0.771204500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.773811916666667, 0, 1, 1, 1, 1, 1, 1, 1
0.776568875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.779178958333333, 0, 1, 1, 1, 1, 1, 1, 1
0.781953166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.784566708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.787356416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.789907791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.792664250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.795241500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.798023666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.800628083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.803387541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.805996958333333, 0, 1, 1, 1, 1, 1, 1, 1
0.808769333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.811385166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.814176208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.816727250000000, 0, 1, 1, 1, 1, 1, 1, 1
0.819485666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.822061458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.824844500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.827449416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.830207333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.832818166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.835588833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.838203375000000, 0, 1, 1, 1, 1, 1, 1, 1
0.840990833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.843543958333333, 0, 1, 1, 1, 1, 1, 1, 1
0.846299625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.848878375000000, 0, 1, 1, 1, 1, 1, 1, 1
0.851657083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.854267375000000, 0, 1, 1, 1, 1, 1, 1, 1
0.857020083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.859634750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.862404875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.865019791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.867806666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.870364833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.873115083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.875697791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.878473583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.881084000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.883836416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.886455625000000, 0, 1, 1, 1, 1, 1, 1, 1
0.889222875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.891836291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.894623583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.897185041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.899934333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.902518625000000, 0, 1, 1, 1, 1, 1, 1, 1
0.905291583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.907904333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.910655750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.913273666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.916043083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.918658083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.921444125000000, 1, 1, 1, 1, 1, 1, 1, 1
0.924005833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.926753625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.929339083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.932110750000000, 1, 1, 1, 1, 1, 1, 1, 1
0.934718041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.937475125000000, 1, 1, 1, 1, 1, 1, 1, 1
0.940089083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.942861875000000, 1, 1, 1, 1, 1, 1, 1, 1
0.945474333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.948262291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.950817416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.953571166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.956152166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.958931833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.961535875000000, 0, 1, 1, 1, 1, 1, 1, 1
0.964292833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.966904500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.969677541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.972290291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.975079416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.977633500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.980393250000000, 1, 1, 1, 1, 1, 1, 1, 1
0.982968333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.985750625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.988354375000000, 0, 1, 1, 1, 1, 1, 1, 1
0.991110625000000, 1, 1, 1, 1, 1, 1, 1, 1
0.993722291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.996495666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.999110875000000, 0, 1, 1, 1, 1, 1, 1, 1
1.001896791666667, 1, 1, 1, 1, 1, 1, 1, 1
1.004452208333333, 0, 1, 1, 1, 1, 1, 1, 1
1.007209583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.009787208333333, 0, 1, 1, 1, 1, 1, 1, 1
1.012567375000000, 1, 1, 1, 1, 1, 1, 1, 1
1.015173916666667, 0, 1, 1, 1, 1, 1, 1, 1
1.017931541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.020542791666667, 0, 1, 1, 1, 1, 1, 1, 1
1.023314583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.025927791666667, 0, 1, 1, 1, 1, 1, 1, 1
1.028715416666667, 1, 1, 1, 1, 1, 1, 1, 1
1.031273083333333, 0, 1, 1, 1, 1, 1, 1, 1
1.034030458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.036607083333333, 0, 1, 1, 1, 1, 1, 1, 1
1.039385000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.041994333333333, 0, 1, 1, 1, 1, 1, 1, 1
1.044745958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.047363416666667, 0, 1, 1, 1, 1, 1, 1, 1
1.050132958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.052745083333333, 0, 1, 1, 1, 1, 1, 1, 1
1.055531083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.058091541666667, 0, 1, 1, 1, 1, 1, 1, 1
1.060842458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.063427291666667, 0, 1, 1, 1, 1, 1, 1, 1
1.066200666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.068810125000000, 0, 1, 1, 1, 1, 1, 1, 1
1.071561916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.074182916666667, 0, 1, 1, 1, 1, 1, 1, 1
1.076948541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.079562250000000, 0, 1, 1, 1, 1, 1, 1, 1
1.082347916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.084910958333333, 0, 1, 1, 1, 1, 1, 1, 1
1.087658250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.090245541666667, 0, 1, 1, 1, 1, 1, 1, 1
1.093018250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.095627833333333, 0, 1, 1, 1, 1, 1, 1, 1
1.098380958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.100997875000000, 0, 1, 1, 1, 1, 1, 1, 1
1.103767666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.106379958333333, 0, 1, 1, 1, 1, 1, 1, 1
1.109169500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.111731125000000, 0, 1, 1, 1, 1, 1, 1, 1
1.114480083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.117061708333333, 0, 1, 1, 1, 1, 1, 1, 1
1.119838500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.122446125000000, 0, 1, 1, 1, 1, 1, 1, 1
1.125202500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.127815083333333, 0, 1, 1, 1, 1, 1, 1, 1
1.130586958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.133198750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.135987458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.138540375000000, 0, 1, 1, 1, 1, 1, 1, 1
1.141300041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.143876083333333, 0, 1, 1, 1, 1, 1, 1, 1
1.146657500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.149263333333333, 0, 1, 1, 1, 1, 1, 1, 1
1.152021125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.154631291666667, 0, 1, 1, 1, 1, 1, 1, 1
1.157405291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.160017708333333, 0, 1, 1, 1, 1, 1, 1, 1
1.162805833333333, 1, 1, 1, 1, 1, 1, 1, 1
1.165360833333333, 0, 1, 1, 1, 1, 1, 1, 1
1.168118708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.170694833333333, 0, 1, 1, 1, 1, 1, 1, 1
1.173475708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.176079958333333, 0, 1, 1, 1, 1, 1, 1, 1
1.178835291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.181448833333334, 0, 1, 1, 1, 1, 1, 1, 1
1.184220833333334, 1, 1, 1, 1, 1, 1, 1, 1
1.186833000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.189620041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.192176958333333, 0, 1, 1, 1, 1, 1, 1, 1
1.194934666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.197512583333333, 0, 1, 1, 1, 1, 1, 1, 1
1.200290916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.202900041666667, 0, 1, 1, 1, 1, 1, 1, 1
1.205652333333333, 1, 1, 1, 1, 1, 1, 1, 1
1.208267666666667, 0, 1, 1, 1, 1, 1, 1, 1
1.211037750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.213649916666667, 0, 1, 1, 1, 1, 1, 1, 1
1.216437708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.218998833333333, 0, 1, 1, 1, 1, 1, 1, 1
1.221753291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.224332500000000, 0, 1, 1, 1, 1, 1, 1, 1
1.227108458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.229718750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.232472083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.235089375000000, 0, 1, 1, 1, 1, 1, 1, 1
1.237857958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.240469000000000, 0, 1, 1, 1, 1, 1, 1, 1
1.243255541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.245818333333333, 0, 1, 1, 1, 1, 1, 1, 1
1.248567708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.251151750000000, 0, 1, 1, 1, 1, 1, 1, 1
1.253923541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.256535583333333, 0, 1, 1, 1, 1, 1, 1, 1
1.259286833333333, 1, 1, 1, 1, 1, 1, 1, 1
1.261903041666667, 0, 1, 1, 1, 1, 1, 1, 1
1.264675458333334, 1, 1, 1, 1, 1, 1, 1, 1
1.267286541666667, 0, 1, 1, 1, 1, 1, 1, 1
1.270074083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.272634708333333, 0, 1, 1, 1, 1, 1, 1, 1
1.275386916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.277970416666667, 0, 1, 1, 1, 1, 1, 1, 1
1.280745083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.283353541666667, 0, 1, 1, 1, 1, 1, 1, 1
1.286108041666667, 1, 1, 1, 1, 1, 1, 1, 1
